runId,ts,label,norm,ctxTokens,toolCalls,durationMs,fresh,cacheRead,out,turns
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,validate:b1-t2,validate,0,0,0,174218,786633,5232,28
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,scope:b1,scope,0,0,0,238808,1484878,6334,40
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,commit:b1,commit,0,0,0,55798,611382,3127,30
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,research:b2-t1,research,0,0,0,312483,2327791,22747,43
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,test:b2-t1,test,0,0,0,205129,2274652,11376,44
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,code:b2-t1,code,0,0,0,161540,1724610,7776,40
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,validate:b2-t1,validate,0,0,0,178455,654207,2878,26
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,research:b2-t2,research,0,0,0,210824,1932910,16481,35
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,test:b2-t2,test,0,0,0,141810,2157345,9823,52
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,code:b2-t2,code,0,0,0,89154,1180749,7320,39
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,validate:b2-t2,validate,0,0,0,175985,798307,4216,24
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,scope:b2,scope,0,0,0,192925,1131797,6568,35
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,commit:b2,commit,0,0,0,41713,155452,1129,10
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,research:b3-t1,research,67192,11,218906,235679,798740,8352,22
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,test:b3-t1,test,50153,19,121623,113343,1114564,9604,35
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,code:b3-t1,code,34945,15,56702,102636,526076,3664,24
wf_a41c5cb9-28c,2026-07-17T22:44:50.833Z,validate:b3-t1,validate,23576,6,0,80969,113381,791,11
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,intake,intake,0,0,0,66504,95272,7797,6
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate-plan,validate-plan,0,0,0,131866,1147151,13479,34
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b1-t1,research,0,0,0,246274,2561110,16178,51
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b1-t1,test,0,0,0,216094,3964594,11778,66
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b1-t1,code,0,0,0,152250,1647278,7841,39
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b1-t1,validate,0,0,0,105715,655852,4676,27
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b1-t2,research,0,0,0,287524,1973479,17511,47
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b1-t2,test,0,0,0,443556,19535169,76345,157
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b1-t2,code,0,0,0,89695,810724,4049,29
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b1-t2,validate,0,0,0,170645,578629,5584,23
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,scope:b1,scope,0,0,0,293772,2539923,8225,56
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,commit:b1,commit,0,0,0,38340,168155,1202,11
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b2-t1,research,0,0,0,264655,2298657,29302,50
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b2-t1,test,0,0,0,413599,11545614,38995,94
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b2-t1,code,0,0,0,348657,12989595,35173,129
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b2-t1,validate,0,0,0,153884,727789,6032,25
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,scope:b2,scope,0,0,0,249320,2175482,11908,45
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,commit:b2,commit,0,0,0,38540,147930,677,10
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b3-t1,research,0,0,0,294290,2556230,30930,51
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b3-t1,test,0,0,0,824145,21499837,53027,165
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b3-t1,code,0,0,0,286452,8396038,20243,103
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b3-t1,validate,0,0,0,161006,843678,5797,27
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b3-t2,research,0,0,0,153214,392521,8453,16
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b3-t2,test,0,0,0,318323,3147810,8555,74
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b3-t2,code,0,0,0,106068,646388,3300,22
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b3-t2,validate,0,0,0,152377,505872,3528,24
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,scope:b3,scope,0,0,0,268832,2077646,10131,46
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,commit:b3,commit,0,0,0,39074,187705,1503,12
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b4-t1,research,0,0,0,153585,1048942,17893,30
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b4-t1,test,0,0,0,99128,401074,5156,15
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b4-t1,code,0,0,0,153667,2140429,9970,50
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b4-t1,validate,0,0,0,181412,868690,10184,29
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b4-t1,test,0,0,0,240274,2207318,39534,42
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b4-t1,code,0,0,0,246221,3482476,38181,57
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b4-t1,validate,0,0,0,132296,998639,8796,36
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b4-t2,research,0,0,0,168071,776281,4252,23
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b4-t2,test,0,0,0,176040,3063948,14179,52
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b4-t2,code,0,0,0,121721,711203,2131,22
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b4-t2,validate,0,0,0,174701,518287,4658,23
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,scope:b4,scope,0,0,0,319434,3128363,19515,61
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b4-t1,research,0,0,0,165268,900618,8786,28
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b4-t1,test,0,0,0,155431,1208613,6105,31
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b4-t1,code,0,0,0,188227,1453897,6554,37
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b4-t1,validate,0,0,0,156989,627577,5268,28
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b1-t1,research,0,0,0,207194,1212181,7380,37
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b1-t1,test,0,0,0,110516,621267,1643,20
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b1-t1,code,0,0,0,128741,855875,7241,31
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b1-t1,validate,0,0,0,138947,655325,4913,27
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,scope:b4,scope,0,0,0,246289,1171041,5904,35
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,commit:b4,commit,0,0,0,38343,185698,1451,12
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b5-t1,research,0,0,0,141887,305081,5108,17
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b5-t1,test,0,0,0,81370,217383,1619,11
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b5-t1,code,0,0,0,84966,777265,3542,32
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b5-t1,validate,0,0,0,159626,548605,11362,24
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b5-t2,research,40412,11,87312,109848,415562,6361,18
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b5-t2,test,34214,7,26260,81387,249764,2148,12
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b5-t2,code,51355,24,101188,130766,1338838,4801,38
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b5-t2,validate,34745,18,182522,95079,630312,10900,30
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,scope:b5,scope,56056,23,131001,295336,1109198,7137,38
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,commit:b5,commit,19929,5,55550,40596,149263,1197,10
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,scope:FINAL,scope,87356,32,386077,315850,3086658,27329,65
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b4-t1,research,60558,15,167347,188408,1104963,10328,32
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b4-t1,test,46210,17,68406,107360,929574,5301,28
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b4-t1,code,67659,18,65895,206271,1290914,4868,30
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b4-t1,validate,37644,18,127639,142578,749093,6661,33
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b2-t1,research,54272,15,140143,178493,1061155,7623,32
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b2-t1,test,50081,14,55780,161652,571233,4344,21
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b2-t1,code,41341,19,120111,127614,786909,7987,31
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b2-t1,validate,50981,16,138876,174739,853339,7058,32
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b1-t1,research,43745,14,92428,153457,643974,4410,25
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b1-t1,test,51682,15,106591,141226,936906,9188,28
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b1-t1,code,34519,17,59358,107740,560130,4982,26
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b1-t1,validate,41371,15,109099,105671,689973,5436,26
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,scope:FINAL,scope,57811,23,160344,266324,1363949,11746,41
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b4-t1,research,52958,16,156527,179427,1221344,11202,37
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b4-t1,test,48662,17,74058,125071,1054655,5487,30
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b4-t1,code,41802,16,55997,118979,614006,4802,24
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b4-t1,validate,35579,15,126626,125063,643152,6661,30
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b2-t1,research,45909,11,115649,140197,610180,7158,24
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b2-t1,test,64767,19,97669,125454,1373449,7324,34
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b2-t1,code,56061,15,76394,191002,684935,2761,22
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b2-t1,validate,36301,16,126011,108154,709880,6770,31
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b1-t1,research,47662,11,121652,163470,606454,8263,23
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b1-t1,test,51363,12,87390,116409,724696,8583,22
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b1-t1,code,32411,14,49281,101969,440239,3639,22
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b1-t1,validate,34189,14,118355,107345,550605,6057,27
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,scope:FINAL,scope,60309,24,174790,225872,1864077,11643,50
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b4-t1,research,52725,14,114621,194059,719014,9552,25
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b4-t1,test,44450,14,59905,119888,651213,4753,22
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b4-t1,code,61836,13,46357,183917,489558,3931,19
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b4-t1,validate,50561,16,135679,190428,920112,6708,31
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,research:b1-t1,research,45445,13,100816,148173,665697,7355,26
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,test:b1-t1,test,49658,16,82539,86242,1057174,7270,30
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,code:b1-t1,code,32116,13,48393,93388,449919,3594,22
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,validate:b1-t1,validate,30555,12,113148,77587,434685,4134,22
wf_c6658b39-93b,2026-07-21T23:24:09.758Z,lessons,lessons,19691,5,29759,56444,72186,2904,8
wf_d5092c5e-8e4,2026-07-18T03:48:42.296Z,intake,intake,113009,28,550260,321041,2758551,38144,49
wf_d5092c5e-8e4,2026-07-18T03:48:42.296Z,validate-plan,validate-plan,63748,19,276362,161555,1198420,16452,33
wf_e0e436d6-785,2026-07-17T13:56:00.501Z,intake,intake,38973,3,111427,71858,70674,5757,5
wf_e0e436d6-785,2026-07-17T13:56:00.501Z,validate-plan,validate-plan,67521,10,260618,204512,762806,11063,22
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,intake,intake,104404,24,404877,376205,2393350,31352,43
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,validate-plan,validate-plan,53421,9,158726,159555,497548,11788,18
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,research:b1-t1,research,49315,20,153649,159365,990322,8327,34
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,test:b1-t1,test,81731,24,329570,196091,1847788,20358,38
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,code:b1-t1,code,34603,9,64355,80572,255928,2987,14
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,validate:b1-t1,validate,32809,12,83621,112951,492595,3205,24
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,scope:b1,scope,42968,17,116871,145604,907169,5558,33
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,commit:b1,commit,20107,6,57955,40133,193640,1445,12
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,test:b2-t1,test,107682,40,307850,229739,4809400,28531,75
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,code:b2-t1,code,55533,22,82904,120394,1291794,4087,36
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,validate:b2-t1,validate,36437,12,70874,112893,522488,3829,23
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,research:b2-t2,research,86821,13,202976,309333,1271050,15849,30
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,test:b2-t2,test,63122,26,133977,152336,1771688,11131,44
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,code:b2-t2,code,42709,13,43050,105083,493487,3204,19
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,validate:b2-t2,validate,39419,13,65868,145283,545614,4586,24
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,scope:b2,scope,54223,23,120052,201229,1367812,8105,41
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,commit:b2,commit,20907,7,37368,43192,273131,1824,16
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,test:b3-t1,test,31762,8,32563,47541,285559,1303,13
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,code:b3-t1,code,41930,17,93884,69453,875173,5146,30
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,validate:b3-t1,validate,32356,11,77638,95318,391187,3194,20
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,research:b3-t2,research,88442,19,297518,296734,1832242,22052,38
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,test:b3-t2,test,94616,39,311774,244864,4094541,25458,66
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,code:b3-t2,code,55285,14,77216,124331,837081,7193,24
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,validate:b3-t2,validate,45236,14,125998,134700,775779,6285,29
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,research:b3-t3,research,59475,9,101852,230134,406196,6739,17
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,test:b3-t3,test,37060,12,47201,86150,518856,3818,20
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,code:b3-t3,code,35465,17,51747,65745,626947,3925,27
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,validate:b3-t3,validate,43548,17,183108,123064,937433,8526,35
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,research:b3-t4,research,112970,24,624517,306536,2701604,46615,48
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,test:b3-t4,test,62860,21,98669,149022,1519629,8262,37
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,code:b3-t4,code,79121,43,261746,172520,3510194,19588,72
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,validate:b3-t4,validate,48524,13,192657,161598,766782,9697,31
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,research:b4-t1,research,80073,12,217370,265805,1212262,13349,28
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,test:b4-t1,test,73611,23,187186,195556,1854296,13203,39
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,code:b4-t1,code,34289,13,91228,78666,452784,4756,20
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,validate:b4-t1,validate,33596,11,99150,113294,422544,4486,22
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,scope:FINAL,scope,82420,31,222832,313911,2492584,16655,58
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,scope:FINAL,scope,43465,14,122184,125053,827178,7686,32
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,scope:FINAL,scope,50665,20,173226,136651,1513472,10842,46
wf_f9abc3e6-2cd,2026-07-18T02:42:38.137Z,lessons,lessons,15673,4,18118,34356,61063,1823,7
wf_0731993f-a66,2026-08-04T16:30:10.435Z,intake,intake,117447,43,537161,229844,4178275,41388,67
wf_0731993f-a66,2026-08-04T16:30:10.435Z,validate-plan,validate-plan,75863,21,373800,186387,1609576,25383,36
wf_11a0c918-16d,2026-08-04T16:44:06.681Z,intake,intake,110691,28,0,288036,3007940,13206,45
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,intake,intake,45049,4,125863,112020,119866,14093,7
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate-plan,validate-plan,98781,22,462135,244917,2211035,26666,38
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b2-t1,research,202516,64,946480,407179,12981412,63202,109
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b2-t1,test,174781,78,715460,389243,13464993,11428,127
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b2-t1,code,119128,41,306333,262883,5893323,9825,71
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b2-t1,validate,86879,35,330814,212801,2863749,17567,54
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b2-t2,research,168377,53,674783,324615,8356931,47634,83
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b2-t2,test,117656,68,666104,262610,9020787,26029,118
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b2-t2,code,46846,15,126324,116008,776055,3801,25
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b2-t2,validate,67498,27,233061,184691,1920779,12929,47
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,full-gate:b2,full-gate,28786,3,143335,35212,71875,673,4
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,scope:b2,scope,129981,44,447685,271574,5942013,28666,78
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,commit:b2,commit,23126,4,87300,23638,88848,1026,5
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b3-t1,research,149970,49,761189,356616,6657405,57497,77
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b3-t1,test,107203,33,320551,248091,4110118,19333,58
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b3-t1,code,96800,45,196890,229740,5112220,14534,83
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b3-t1,validate,73286,20,193152,182566,1316434,12575,32
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b3-t2,research,177024,65,793436,370283,10690593,54035,108
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b3-t2,test,144436,75,784463,297144,11316895,23550,130
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b3-t2,code,123720,56,351470,266968,6868766,15569,93
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b3-t2,validate,72225,34,198736,189006,2466144,13650,56
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,full-gate:b3,full-gate,28813,3,143802,35276,71900,712,4
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,scope:b3,scope,147433,70,635463,299253,9626299,34685,119
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b3-t2,research,107429,38,398242,246397,4039747,27235,65
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b3-t2,test,109400,40,323369,246688,5558460,24089,74
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b3-t2,code,81316,41,236002,180038,3958302,12864,73
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b3-t2,validate,77181,31,227339,216668,2547134,15838,57
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,scope:b3,scope,131873,49,393614,328691,6321453,26157,85
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,commit:b3,commit,23299,4,85670,23955,89063,1046,5
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b4-t1,research,167133,56,844546,343308,8665670,60447,91
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b4-t1,test,81635,28,197334,180425,2423728,16832,49
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b4-t1,code,50424,20,78139,122671,1148188,5466,33
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b4-t1,validate,63546,19,151798,174439,1102224,10990,31
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b4-t2,research,169696,45,846210,418548,7108921,62879,76
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b4-t2,test,141825,66,467584,331637,10419507,33675,113
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b4-t2,code,98564,44,200984,239485,5095711,13525,78
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b4-t2,validate,77951,26,210101,175712,2045887,14319,46
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b4-t3,research,145248,56,718349,315758,7901003,47316,92
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b4-t3,test,93190,31,292846,227032,3274943,21948,52
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b4-t3,code,65930,20,142615,151832,1370595,4540,33
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b4-t3,validate,66845,26,215012,187609,1938342,14747,46
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b4-t4,research,174545,43,692461,430596,7228746,52162,72
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b4-t4,test,131887,59,460423,261488,8946905,36470,106
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b4-t4,code,71726,31,182966,167694,2530595,8894,53
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b4-t4,validate,74986,36,252907,165998,2724758,15341,59
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,full-gate:b4,full-gate,28742,3,142993,57023,71913,649,5
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,scope:b4,scope,152947,46,531162,386670,6305184,37716,76
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,commit:b4,commit,23523,4,86568,46057,89395,1267,6
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,research:b5-t1,research,152866,67,764565,285182,9896570,47224,113
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,test:b5-t1,test,95319,59,342191,207014,6709845,17996,99
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,code:b5-t1,code,49358,16,110932,119897,813818,4073,26
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,validate:b5-t1,validate,59353,25,193897,166423,1554064,11032,42
wf_4b5183ea-c63,2026-08-05T01:06:06.994Z,lessons,lessons,43110,5,35324,125921,129035,3336,8
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,intake,intake,132921,46,640272,314683,5537896,28855,78
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,validate-plan,validate-plan,100362,28,517323,247607,2932167,34666,52
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,research:b1-t1,research,201409,57,767097,388116,11719457,48928,98
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,test:b1-t1,test,93118,34,215472,197535,3305435,9208,57
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,code:b1-t1,code,58893,23,104709,149203,1628671,5353,41
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,validate:b1-t1,validate,55242,20,142248,143404,1106316,9295,33
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,research:b1-t2,research,177952,61,745415,413109,10531516,51583,99
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,test:b1-t2,test,114927,51,350217,276156,6199691,6470,85
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,code:b1-t2,code,92013,42,242581,215657,3962243,8977,71
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,validate:b1-t2,validate,69279,29,184785,178592,2170489,10359,50
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,full-gate:b1,full-gate,28466,3,144481,56936,99272,686,6
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,scope:b1,scope,122708,41,433429,295152,5088626,20407,70
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,research:b1-t2,research,143194,45,513088,367413,6337798,33850,75
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,test:b1-t2,test,160430,71,579499,356105,13026929,18901,127
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,code:b1-t2,code,121059,59,338522,310547,7379254,9739,100
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,validate:b1-t2,validate,93503,32,285620,235030,3015234,17228,57
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,research:b1-t2,research,140808,41,581728,367284,6241239,38707,74
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,test:b1-t2,test,155127,58,696477,322736,11346100,12839,106
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,code:b1-t2,code,148551,74,441103,392731,12234672,12796,123
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,validate:b1-t2,validate,93495,28,237218,216778,2555728,14366,47
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,research:b1-t2,research,88111,28,354768,231804,2337337,25238,46
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,test:b1-t2,test,91959,36,301733,208392,4293095,5370,68
wf_baf8d11f-543,2026-08-04T19:31:03.468Z,code:b1-t2,code,79848,33,255935,185761,2831511,8762,54
